timestamp,cpu_percent,memory_percent,memory_used_gb,disk_usage_percent,disk_used_gb,is_anomaly
2025-10-06 04:21:13.503606+00:00,25.3,72.9,11.41,40.7,115.15,0
2025-10-06 04:21:19.777526+00:00,30.7,72.3,11.32,40.7,115.15,0
2025-10-06 04:21:26.078308+00:00,23.6,72.4,11.32,40.7,115.15,0
2025-10-06 04:21:32.645820+00:00,22.0,72.3,11.31,40.7,115.15,0
2025-10-06 04:21:38.844288+00:00,27.8,72.4,11.34,40.7,115.15,0
2025-10-06 04:21:45.055689+00:00,25.5,72.4,11.33,40.7,115.15,0
2025-10-06 04:21:51.335235+00:00,29.9,72.4,11.33,40.7,115.15,0
2025-10-06 04:21:57.700378+00:00,15.3,72.7,11.37,40.7,115.15,0
2025-10-06 04:22:03.991227+00:00,29.3,72.7,11.37,40.7,115.15,0
2025-10-06 04:22:10.230397+00:00,26.7,72.8,11.39,40.7,115.15,0
2025-10-06 04:22:16.618598+00:00,19.6,72.9,11.4,40.7,115.15,0
2025-10-06 04:22:22.931567+00:00,25.7,73.0,11.42,40.7,115.15,0
2025-10-06 04:22:29.229919+00:00,24.6,97.93690197273551,17.16,40.7,115.15,1
2025-10-06 04:22:35.696098+00:00,23.8,73.1,17.145,40.7,115.15,0
2025-10-06 04:22:41.929728+00:00,26.4,72.2,16.935,40.7,115.15,0
2025-10-06 04:22:48.099639+00:00,25.6,72.2,16.950000000000003,40.7,115.15,0
2025-10-06 04:22:54.393047+00:00,26.7,72.1,16.919999999999998,40.7,115.15,0
2025-10-06 04:23:00.505049+00:00,26.4,72.1,16.919999999999998,40.7,115.15,0
2025-10-06 04:23:06.777324+00:00,24.5,72.1,11.28,40.7,115.15,0
2025-10-06 04:23:13.026537+00:00,26.5,72.1,11.28,40.7,115.15,0
2025-10-06 04:23:19.328622+00:00,23.9,72.1,11.28,40.7,115.15,0
2025-10-06 04:23:25.546928+00:00,24.1,72.1,11.28,40.7,115.15,0
2025-10-06 04:23:31.654693+00:00,25.5,72.2,11.29,40.7,115.15,0
2025-10-06 04:23:37.921796+00:00,24.8,72.1,11.28,40.7,115.15,0
2025-10-06 04:23:44.289297+00:00,25.6,72.1,11.29,40.7,115.15,0
2025-10-06 04:23:50.521578+00:00,24.0,72.1,11.29,40.7,115.15,0
2025-10-06 04:23:56.693183+00:00,25.5,72.1,11.28,40.7,115.15,0
2025-10-06 04:24:03.217626+00:00,23.8,72.0,11.26,40.7,115.15,0
2025-10-06 04:24:09.335685+00:00,27.6,71.9,11.26,40.7,115.15,0
2025-10-06 04:24:15.584511+00:00,27.4,71.8,11.24,40.7,115.15,0
2025-10-06 04:24:21.819891+00:00,25.1,71.9,11.25,40.7,115.15,0
2025-10-06 04:24:28.094706+00:00,24.6,72.0,11.26,40.7,115.15,0
2025-10-06 04:24:34.346900+00:00,27.0,72.0,11.27,40.7,115.15,0
2025-10-06 04:24:40.663110+00:00,26.2,71.9,11.26,40.7,115.15,0
2025-10-06 04:24:46.955201+00:00,26.2,71.8,11.24,40.7,115.15,0
2025-10-06 04:24:53.106739+00:00,22.1,71.9,11.25,40.7,115.15,0
2025-10-06 04:24:59.414641+00:00,25.8,71.9,11.25,40.7,115.15,0
2025-10-06 04:25:05.650926+00:00,24.9,71.9,11.25,40.7,115.15,0
2025-10-06 04:25:11.898186+00:00,25.9,71.8,11.23,40.7,115.15,0
2025-10-06 04:25:18.173351+00:00,24.3,72.0,11.26,40.7,115.15,0
2025-10-06 04:25:24.532660+00:00,26.2,71.9,11.26,40.7,115.15,0
2025-10-06 04:25:30.773360+00:00,27.5,72.0,11.26,40.7,115.15,0
2025-10-06 04:25:36.927436+00:00,27.1,72.1,11.28,40.7,115.15,0
2025-10-06 04:25:43.125640+00:00,31.2,71.9,11.26,40.7,115.15,0
2025-10-06 04:25:49.338483+00:00,26.8,72.0,11.26,40.7,115.15,0
2025-10-06 04:25:55.468371+00:00,22.9,72.0,11.26,40.7,115.15,0
2025-10-06 04:26:01.678939+00:00,27.5,71.9,11.25,40.7,115.15,0
2025-10-06 04:26:07.886795+00:00,30.3,72.3,11.31,40.7,115.15,0
2025-10-06 04:26:14.176399+00:00,26.1,72.3,11.31,40.7,115.15,0
2025-10-06 04:26:20.309994+00:00,26.6,72.4,11.32,40.7,115.15,0
2025-10-06 04:26:26.637605+00:00,24.9,72.3,11.32,40.7,115.15,0
2025-10-06 04:26:32.998955+00:00,25.5,72.4,11.33,40.7,115.15,0
2025-10-06 04:26:39.125790+00:00,25.3,72.3,11.32,40.7,115.15,0
2025-10-06 04:26:45.398232+00:00,26.2,72.3,11.32,40.7,115.15,0
2025-10-06 04:26:51.641528+00:00,23.9,72.4,11.33,40.7,115.15,0
2025-10-06 04:26:57.888543+00:00,22.7,72.5,11.35,40.7,115.15,0
2025-10-06 04:27:04.277974+00:00,26.9,72.6,11.36,40.7,115.15,0
2025-10-06 04:27:10.549783+00:00,25.8,72.7,11.37,40.7,115.15,0
2025-10-06 04:27:16.816529+00:00,23.0,72.7,11.38,40.7,115.15,0
2025-10-06 04:27:22.960576+00:00,27.3,72.8,11.39,40.7,115.15,0
2025-10-06 04:27:29.251767+00:00,25.6,72.8,11.39,40.7,115.15,0
2025-10-06 04:27:35.508932+00:00,26.1,72.8,11.4,40.7,115.15,0
2025-10-06 04:27:41.693709+00:00,25.9,72.5,11.35,40.7,115.15,0
2025-10-06 04:27:47.988851+00:00,27.9,72.3,11.31,40.7,115.15,0
2025-10-06 04:27:54.262629+00:00,24.9,72.4,11.32,40.7,115.15,0
2025-10-06 04:28:00.502163+00:00,26.5,72.3,11.32,40.7,115.15,0
2025-10-06 04:28:06.770174+00:00,27.1,72.2,11.3,40.7,115.15,0
2025-10-06 04:28:13.042971+00:00,22.3,72.3,11.32,40.7,115.15,0
2025-10-06 04:28:19.135557+00:00,25.6,72.3,11.32,40.7,115.15,0
2025-10-06 04:28:25.306345+00:00,25.8,72.4,11.33,40.7,115.15,0
2025-10-06 04:28:31.527213+00:00,24.8,72.5,11.35,40.7,115.15,0
2025-10-06 04:28:37.770261+00:00,24.6,72.5,11.35,40.7,115.15,0
2025-10-06 04:28:44.082323+00:00,26.0,72.5,11.35,40.7,115.15,0
2025-10-06 04:28:50.338442+00:00,22.8,72.5,11.34,40.7,115.15,0
2025-10-06 04:28:56.617687+00:00,26.8,72.6,11.36,40.7,115.15,0
2025-10-06 04:29:02.763974+00:00,24.8,72.7,11.37,40.7,115.15,0
2025-10-06 04:29:08.894010+00:00,27.5,72.7,11.38,40.7,115.15,0
2025-10-06 04:29:15.100901+00:00,24.5,72.7,11.38,40.7,115.15,0
2025-10-06 04:29:21.371084+00:00,23.9,72.8,11.4,40.7,115.15,0
2025-10-06 04:29:27.484056+00:00,23.0,72.3,11.31,40.7,115.15,0
2025-10-06 04:29:33.600191+00:00,27.1,72.1,11.28,40.7,115.15,0
2025-10-06 04:29:39.848636+00:00,25.9,72.0,11.27,40.7,115.15,0
2025-10-06 04:29:46.132475+00:00,25.1,71.9,11.26,40.7,115.15,0
2025-10-06 04:29:52.404968+00:00,24.7,72.0,11.27,40.7,115.15,0
2025-10-06 04:29:58.654068+00:00,28.9,72.1,11.28,40.7,115.15,0
2025-10-06 04:30:04.858080+00:00,24.7,72.2,11.29,40.7,115.15,0
2025-10-06 04:30:11.093782+00:00,26.5,72.3,11.31,40.7,115.15,0
2025-10-06 04:30:17.361720+00:00,22.9,72.4,11.32,40.7,115.15,0
2025-10-06 04:30:23.659834+00:00,26.5,72.5,11.34,40.7,115.15,0
2025-10-06 04:30:29.953150+00:00,26.2,72.5,11.35,40.7,115.15,0
2025-10-06 04:30:36.189172+00:00,25.0,72.7,11.38,40.7,115.15,0
2025-10-06 04:30:42.416604+00:00,26.4,72.7,11.37,40.7,115.15,0
2025-10-06 04:30:48.645223+00:00,24.7,72.4,11.34,40.7,115.15,0
2025-10-06 04:30:54.932187+00:00,24.5,72.0,11.27,40.7,115.15,0
2025-10-06 04:31:01.154798+00:00,25.1,73.0,11.42,40.7,115.15,0
2025-10-06 04:31:07.490685+00:00,25.4,73.2,11.46,40.7,115.15,0
2025-10-06 04:31:13.704463+00:00,26.1,73.3,11.47,40.7,115.15,0
2025-10-06 04:31:19.916552+00:00,23.8,73.5,11.5,40.7,115.15,0
2025-10-06 04:31:26.050553+00:00,23.1,73.5,11.51,40.7,115.15,0
2025-10-06 04:31:32.277628+00:00,26.0,73.7,11.53,40.7,115.15,0
2025-10-06 04:31:38.513559+00:00,29.0,73.8,11.54,40.7,115.15,0
2025-10-06 04:31:44.796813+00:00,26.6,73.9,11.56,40.7,115.15,0
2025-10-06 04:31:50.947882+00:00,28.5,73.6,11.52,40.7,115.15,0
2025-10-06 04:31:57.043980+00:00,19.1,73.6,11.52,40.7,115.15,0
2025-10-06 04:32:03.316375+00:00,19.8,73.5,11.51,40.7,115.15,0
2025-10-06 04:32:09.599199+00:00,26.4,73.8,11.55,40.7,115.15,0
2025-10-06 04:32:15.916941+00:00,23.3,73.9,11.56,40.7,115.15,0
2025-10-06 04:32:22.361302+00:00,24.8,73.7,11.53,40.7,115.15,0
2025-10-06 04:32:28.616993+00:00,28.2,72.6,11.36,40.7,115.15,0
2025-10-06 04:32:34.838914+00:00,25.9,72.5,11.34,40.7,115.15,0
2025-10-06 04:32:40.961268+00:00,25.4,72.5,11.34,40.7,115.15,0
2025-10-06 04:32:47.195208+00:00,26.1,72.5,11.34,40.7,115.15,0
2025-10-06 04:32:53.513436+00:00,24.5,72.5,11.35,40.7,115.15,0
2025-10-06 04:32:59.660652+00:00,25.9,72.5,11.34,40.7,115.15,0
2025-10-06 04:33:05.968037+00:00,24.8,72.6,11.36,40.7,115.15,0
2025-10-06 04:33:12.280861+00:00,29.4,72.8,11.39,40.7,115.15,0
2025-10-06 04:33:18.441664+00:00,29.3,72.6,11.37,40.7,115.15,0
2025-10-06 04:33:24.673838+00:00,27.6,72.8,11.4,40.7,115.15,0
2025-10-06 04:33:31.007328+00:00,24.6,73.1,11.44,40.7,115.15,0
2025-10-06 04:33:37.288627+00:00,21.6,73.6,11.52,40.7,115.15,0
2025-10-06 04:33:43.526945+00:00,24.9,74.3,11.62,40.7,115.15,0
2025-10-06 04:33:49.827953+00:00,28.3,74.9,11.72,40.7,115.15,0
2025-10-06 04:33:56.077735+00:00,28.0,75.4,11.8,40.7,115.15,0
2025-10-06 04:34:02.334509+00:00,25.2,76.2,11.92,40.7,115.15,0
2025-10-06 04:34:08.650803+00:00,25.8,75.2,11.77,40.7,115.15,0
2025-10-06 04:34:14.979591+00:00,26.1,72.7,11.37,40.7,115.15,0
2025-10-06 04:34:21.227425+00:00,24.3,72.8,11.39,40.7,115.15,0
2025-10-06 04:34:27.567441+00:00,24.1,72.9,11.41,40.7,115.15,0
2025-10-06 04:34:33.897538+00:00,25.3,73.5,11.49,40.7,115.15,0
2025-10-06 04:34:40.185211+00:00,26.2,74.2,11.61,40.7,115.15,0
2025-10-06 04:34:46.483365+00:00,25.0,73.8,11.56,40.7,115.15,0
2025-10-06 04:34:52.651935+00:00,25.2,74.3,11.63,40.7,115.15,0
2025-10-06 04:34:58.926779+00:00,25.9,74.9,11.72,40.7,115.15,0
2025-10-06 04:35:05.234218+00:00,26.0,74.7,11.68,40.7,115.15,0
2025-10-06 04:35:11.471772+00:00,25.0,74.4,11.64,40.7,115.15,0
2025-10-06 04:35:17.765529+00:00,24.9,73.0,11.42,40.7,115.15,0
2025-10-06 04:35:24.257369+00:00,25.8,73.1,11.44,40.7,115.15,0
2025-10-06 04:35:30.620260+00:00,24.7,73.6,11.52,40.7,115.15,0
2025-10-06 04:35:36.844932+00:00,26.3,74.4,11.65,40.7,115.15,0
2025-10-06 04:35:43.142159+00:00,27.4,74.4,11.64,40.7,115.15,0
2025-10-06 04:35:49.434865+00:00,24.8,74.4,11.65,40.7,115.15,0
2025-10-06 04:35:55.831039+00:00,26.3,74.5,11.65,40.7,115.15,0
2025-10-06 04:36:02.049470+00:00,26.0,74.8,11.71,40.7,115.15,0
2025-10-06 04:36:08.341762+00:00,22.9,75.4,11.8,40.7,115.15,0
2025-10-06 04:36:14.555323+00:00,23.8,74.2,11.61,40.7,115.15,0
2025-10-06 04:36:20.834516+00:00,26.5,73.7,11.53,40.7,115.15,0
2025-10-06 04:36:27.217951+00:00,25.8,74.0,11.58,40.7,115.15,0
2025-10-06 04:36:33.457373+00:00,23.3,73.4,11.49,40.7,115.15,0
2025-10-06 04:36:39.705091+00:00,22.3,73.9,11.57,40.7,115.15,0
2025-10-06 04:36:45.821608+00:00,26.6,74.6,11.68,40.7,115.15,0
2025-10-06 04:36:51.916518+00:00,23.2,75.3,11.78,40.7,115.15,0
2025-10-06 04:36:58.170513+00:00,24.5,74.1,11.59,40.7,115.15,0
2025-10-06 04:37:04.440601+00:00,23.0,74.8,11.7,40.7,115.15,0
2025-10-06 04:37:10.699145+00:00,28.8,74.2,11.62,40.7,115.15,0
2025-10-06 04:37:16.980864+00:00,24.7,73.6,11.52,40.7,115.15,0
2025-10-06 04:37:23.216132+00:00,23.0,74.2,11.62,40.7,115.15,0
2025-10-06 04:37:29.580524+00:00,18.5,73.6,11.52,40.7,115.15,0
2025-10-06 04:37:35.790799+00:00,26.2,74.1,11.6,40.7,115.15,0
2025-10-06 04:37:42.047349+00:00,25.3,74.7,11.68,40.7,115.15,0
2025-10-06 04:37:48.349516+00:00,27.2,75.1,11.76,40.7,115.15,0
2025-10-06 04:37:54.753064+00:00,23.6,73.3,11.47,40.7,115.15,0
2025-10-06 04:38:00.961826+00:00,24.8,73.7,11.53,40.7,115.15,0
2025-10-06 04:38:07.289094+00:00,24.0,72.5,11.35,40.7,115.15,0
2025-10-06 04:38:13.700798+00:00,24.8,72.7,11.38,40.7,115.15,0
2025-10-06 04:38:20.167767+00:00,26.9,73.0,11.42,40.7,115.15,0
2025-10-06 04:38:26.482400+00:00,27.6,72.8,11.39,40.7,115.15,0
2025-10-06 04:38:32.826080+00:00,24.1,72.8,11.39,40.7,115.15,0
2025-10-06 04:38:39.249600+00:00,22.9,72.8,11.39,40.7,115.15,0
2025-10-06 04:38:45.671410+00:00,25.8,72.8,11.39,40.7,115.15,0
2025-10-06 04:38:51.741718+00:00,21.2,72.9,11.41,40.7,115.15,0
2025-10-06 04:38:58.204751+00:00,28.7,72.9,11.42,40.7,115.15,0
2025-10-06 04:39:04.505884+00:00,25.9,73.1,11.43,40.7,115.15,0
2025-10-06 04:39:10.753841+00:00,22.4,72.9,11.41,40.7,115.15,0
2025-10-06 04:39:17.220944+00:00,20.7,73.3,11.48,40.7,115.15,0
2025-10-06 04:39:23.434072+00:00,21.1,73.2,11.46,40.7,115.15,0
2025-10-06 04:39:29.665289+00:00,21.4,73.3,11.47,40.7,115.15,0
2025-10-06 04:39:35.996671+00:00,26.7,73.3,11.47,40.7,115.15,0
2025-10-06 04:39:42.265772+00:00,25.3,73.3,11.47,40.7,115.15,0
2025-10-06 04:39:48.397267+00:00,26.2,73.1,11.44,40.7,115.15,0
2025-10-06 04:39:54.549685+00:00,20.4,73.1,11.44,40.7,115.15,0
2025-10-06 04:40:00.838584+00:00,26.2,73.1,11.44,40.7,115.15,0
2025-10-06 04:40:07.006657+00:00,25.3,72.6,11.35,40.7,115.15,0
2025-10-06 04:40:13.302259+00:00,25.3,72.6,11.36,40.7,115.15,0
2025-10-06 04:40:19.588294+00:00,25.3,72.6,11.36,40.7,115.15,0
2025-10-06 04:40:25.812468+00:00,26.2,72.6,11.36,40.7,115.15,0
2025-10-06 04:40:32.125790+00:00,25.5,72.7,11.37,40.7,115.15,0
2025-10-06 04:40:38.400113+00:00,24.5,72.7,11.37,40.7,115.15,0
2025-10-06 04:40:44.683220+00:00,24.9,72.7,11.38,40.7,115.15,0
2025-10-06 04:40:50.966031+00:00,24.0,72.7,11.37,40.7,115.15,0
2025-10-06 04:40:57.249437+00:00,26.9,72.6,11.36,40.7,115.15,0
2025-10-06 04:41:03.571971+00:00,24.2,72.7,11.38,40.7,115.15,0
2025-10-06 04:41:09.825275+00:00,24.4,72.7,11.37,40.7,115.15,0
2025-10-06 04:41:16.039280+00:00,22.9,72.6,11.36,40.7,115.15,0
2025-10-06 04:41:22.333509+00:00,23.9,72.6,11.37,40.7,115.15,0
2025-10-06 04:41:28.521731+00:00,25.3,72.7,11.37,40.7,115.15,0
2025-10-06 04:41:34.856273+00:00,21.3,72.7,11.38,40.7,115.15,0
2025-10-06 04:41:41.075306+00:00,24.8,72.6,11.36,40.7,115.15,0
2025-10-06 04:41:47.188893+00:00,26.4,72.7,11.37,40.7,115.15,0
2025-10-06 04:41:53.317120+00:00,27.0,72.7,11.38,40.7,115.15,0
2025-10-06 04:41:59.582762+00:00,25.8,72.7,11.37,40.7,115.15,0
2025-10-06 04:42:05.855060+00:00,24.5,72.6,11.36,40.7,115.15,0
2025-10-06 04:42:12.103854+00:00,26.1,72.6,11.36,40.7,115.15,0
2025-10-06 04:42:18.334268+00:00,24.6,72.6,11.36,40.7,115.15,0
2025-10-06 04:42:24.586473+00:00,23.7,72.5,11.34,40.7,115.15,0
2025-10-06 04:42:30.824975+00:00,25.9,72.5,11.34,40.7,115.15,0
2025-10-06 04:42:37.059426+00:00,26.8,72.5,11.35,40.7,115.15,0
2025-10-06 04:42:43.268130+00:00,26.0,72.5,11.34,40.7,115.15,0
2025-10-06 04:42:49.603481+00:00,26.4,72.5,11.35,40.7,115.15,0
2025-10-06 04:42:55.868322+00:00,27.7,72.4,11.33,40.7,115.15,0
2025-10-06 04:43:02.209294+00:00,26.5,72.4,11.33,40.7,115.15,0
2025-10-06 04:43:08.477942+00:00,21.5,72.5,11.34,40.7,115.15,0
2025-10-06 04:43:14.798412+00:00,27.3,72.5,11.34,40.7,115.15,0
2025-10-06 04:43:21.047978+00:00,24.3,72.5,11.34,40.7,115.15,0
2025-10-06 04:43:27.189665+00:00,29.7,72.5,11.34,40.7,115.15,0
2025-10-06 04:43:33.453485+00:00,25.6,72.5,11.35,40.7,115.15,0
2025-10-06 04:43:39.684587+00:00,27.9,72.5,11.35,40.7,115.15,0
2025-10-06 04:43:45.809164+00:00,23.9,72.5,11.35,40.7,115.15,0
2025-10-06 04:43:52.025702+00:00,26.3,72.5,11.35,40.7,115.15,0
2025-10-06 04:43:58.362584+00:00,26.4,72.7,11.38,40.7,115.15,0
2025-10-06 04:44:04.512394+00:00,26.4,72.8,11.39,40.7,115.15,0
2025-10-06 04:44:10.759772+00:00,25.8,72.3,11.32,40.7,115.15,0
2025-10-06 04:44:16.996725+00:00,24.4,72.3,11.32,40.7,115.15,0
2025-10-06 04:44:23.455488+00:00,22.6,72.4,11.34,40.7,115.15,0
2025-10-06 04:44:29.742407+00:00,26.2,72.4,11.33,40.7,115.15,0
2025-10-06 04:44:35.967554+00:00,26.6,72.6,11.35,40.7,115.15,0
2025-10-06 04:44:42.486015+00:00,26.6,74.1,11.59,40.7,115.15,0
2025-10-06 04:44:48.855763+00:00,22.9,73.3,11.48,40.7,115.15,0
2025-10-06 04:44:55.205574+00:00,25.4,73.2,11.46,40.7,115.15,0
2025-10-06 04:45:01.530867+00:00,26.2,74.4,11.65,40.7,115.15,0
2025-10-06 04:45:08.169130+00:00,23.0,76.6,11.98,40.7,115.15,0
2025-10-06 04:45:14.653765+00:00,32.0,75.5,11.81,40.7,115.15,0
2025-10-06 04:45:21.088076+00:00,28.8,78.6,12.3,40.7,115.15,0
2025-10-06 04:45:27.437206+00:00,27.3,74.4,11.64,40.7,115.15,0
2025-10-06 04:45:33.742687+00:00,25.5,73.9,11.56,40.7,115.15,0
2025-10-06 04:45:40.153457+00:00,29.4,74.1,11.59,40.7,115.15,0
2025-10-06 04:45:46.771747+00:00,27.2,73.3,11.48,40.7,115.15,0
2025-10-06 04:45:53.240770+00:00,27.7,75.5,11.81,40.7,115.15,0
2025-10-06 04:45:59.531635+00:00,24.9,73.5,11.5,40.7,115.15,0
2025-10-06 04:46:05.866043+00:00,26.9,73.4,11.48,40.7,115.15,0
2025-10-06 04:46:12.173856+00:00,26.0,73.3,11.48,95.42847105675487,115.15,1
2025-10-06 04:46:18.499442+00:00,26.5,73.4,11.48,40.7,115.15,0
2025-10-06 04:46:24.631621+00:00,27.0,74.2,11.61,40.7,115.15,0
2025-10-06 04:46:31.014138+00:00,26.3,73.5,11.51,40.7,115.15,0
2025-10-06 04:46:37.311320+00:00,27.2,73.5,11.5,40.7,115.15,0
2025-10-06 04:46:44.087437+00:00,27.5,75.6,11.83,40.7,115.15,0
2025-10-06 04:46:50.671458+00:00,26.6,73.8,11.55,40.7,115.15,0
2025-10-06 04:46:57.163087+00:00,25.3,73.5,11.51,40.7,115.15,0
2025-10-06 04:47:03.593467+00:00,23.0,73.5,11.51,40.7,115.15,0
2025-10-06 04:47:10.078048+00:00,25.4,74.3,11.63,40.7,115.15,0
2025-10-06 04:47:16.345326+00:00,23.0,73.4,11.49,40.7,115.15,0
2025-10-06 04:47:23.142063+00:00,26.3,74.2,11.6,40.7,115.15,0
2025-10-06 04:47:30.313816+00:00,28.3,73.4,11.48,40.7,115.15,0
2025-10-06 04:47:36.675793+00:00,24.1,73.0,11.42,40.7,115.15,0
2025-10-06 04:47:43.203875+00:00,33.1,74.2,11.61,40.7,115.15,0
2025-10-06 04:47:49.404793+00:00,30.8,74.1,11.6,40.7,115.15,0
2025-10-06 04:47:55.901141+00:00,30.0,75.1,11.75,40.7,115.15,0
2025-10-06 04:48:02.274178+00:00,33.1,75.5,11.81,40.7,115.15,0
2025-10-06 04:48:09.105485+00:00,31.2,77.4,12.11,40.7,115.15,0
2025-10-06 04:48:15.693010+00:00,35.3,79.0,12.36,40.7,115.15,0
2025-10-06 04:48:22.375115+00:00,31.8,76.6,11.98,40.7,115.15,0
2025-10-06 04:48:28.474268+00:00,34.0,79.4,12.42,40.7,115.15,0
2025-10-06 04:48:34.584672+00:00,30.6,76.1,11.91,40.7,115.15,0
2025-10-06 04:48:40.768217+00:00,35.3,76.4,11.96,40.7,115.15,0
2025-10-06 04:48:47.128220+00:00,38.7,77.0,12.05,40.7,115.15,0
2025-10-06 04:48:53.815510+00:00,97.60131015263806,77.8,12.18,40.7,115.15,1
2025-10-06 04:48:59.976067+00:00,37.4,75.8,11.85,40.7,115.15,0
2025-10-06 04:49:06.498810+00:00,33.2,78.1,12.22,40.7,115.15,0
2025-10-06 04:49:13.073307+00:00,76.0,77.9,12.2,40.7,115.15,0
2025-10-06 04:49:19.279586+00:00,98.1,76.2,11.92,40.7,115.15,0
2025-10-06 04:49:25.640785+00:00,95.8,75.7,11.84,40.7,115.15,0
2025-10-06 04:49:31.822495+00:00,94.1,75.0,11.74,40.7,115.15,0
2025-10-06 04:49:38.464595+00:00,92.4,75.0,11.73,40.7,115.15,0
2025-10-06 04:49:44.707727+00:00,95.5,75.2,11.76,40.7,115.15,0
2025-10-06 04:49:51.166465+00:00,94.8,75.0,11.74,40.7,115.15,0
2025-10-06 04:49:57.411017+00:00,95.8,74.9,11.72,40.7,115.15,0
2025-10-06 04:50:03.730567+00:00,94.6,74.8,11.7,40.7,115.15,0
2025-10-06 04:50:09.928586+00:00,94.2,74.8,11.7,40.7,115.15,0
2025-10-06 04:50:16.099207+00:00,95.7,74.8,11.71,40.7,115.15,0
2025-10-06 04:50:22.300339+00:00,90.9,74.8,11.7,40.7,115.15,0
2025-10-06 04:50:28.778780+00:00,91.3,74.6,11.67,40.7,115.15,0
2025-10-06 04:50:35.154797+00:00,95.4,74.9,11.71,40.7,115.15,0
2025-10-06 04:50:41.504391+00:00,97.4,74.5,11.66,40.7,115.15,0
2025-10-06 04:50:47.598196+00:00,95.1,74.6,11.67,40.7,115.15,0
2025-10-06 04:50:53.968617+00:00,94.3,74.6,11.68,40.7,115.15,0
2025-10-06 04:51:00.247624+00:00,96.4,74.7,11.68,40.7,115.15,0
2025-10-06 04:51:06.486732+00:00,90.3,74.6,11.68,40.7,115.15,0
2025-10-06 04:51:12.510671+00:00,91.5,74.6,11.67,40.7,115.15,0
2025-10-06 04:51:18.531971+00:00,90.6,74.6,11.68,40.7,115.15,0
2025-10-06 04:51:24.684373+00:00,93.0,74.8,11.7,40.7,115.15,0
2025-10-06 04:51:30.793308+00:00,92.9,74.8,11.71,40.7,115.15,0
2025-10-06 04:51:36.807553+00:00,91.0,75.0,11.74,40.7,115.15,0
2025-10-06 04:51:42.830773+00:00,91.9,74.9,11.72,40.7,115.15,0
2025-10-06 04:51:48.849818+00:00,96.6,75.0,11.74,40.7,115.15,0
2025-10-06 04:51:55.054104+00:00,95.0,75.5,11.82,40.7,115.15,0
2025-10-06 04:52:01.237676+00:00,93.9,76.3,11.95,40.7,115.15,0
2025-10-06 04:52:07.602868+00:00,96.4,76.3,11.94,95.75480115633998,115.15,1
2025-10-06 04:52:13.892212+00:00,95.6,76.1,11.91,40.7,115.15,0
2025-10-06 04:52:20.151348+00:00,95.7,75.8,11.86,40.7,115.15,0
2025-10-06 04:52:26.481359+00:00,98.0,75.5,11.82,40.7,115.15,0
2025-10-06 04:52:32.732027+00:00,94.9,75.8,11.87,40.7,115.15,0
2025-10-06 04:52:39.280764+00:00,96.5,75.6,11.83,40.7,115.15,0
2025-10-06 04:52:45.634372+00:00,93.1,75.5,11.81,40.7,115.15,0
2025-10-06 04:52:52.158949+00:00,89.3,75.4,11.81,40.7,115.15,0
2025-10-06 04:52:58.528469+00:00,94.0,75.5,11.82,40.7,115.15,0
2025-10-06 04:53:04.830889+00:00,93.1,75.6,11.83,40.7,115.15,0
2025-10-06 04:53:11.103371+00:00,92.9,75.5,11.81,40.7,115.15,0
2025-10-06 04:53:17.381963+00:00,97.4,75.7,11.85,40.7,115.15,0
2025-10-06 04:53:23.511923+00:00,90.6,75.4,11.81,40.7,115.15,0
2025-10-06 04:53:29.525115+00:00,93.2,75.6,11.83,40.7,115.15,0
2025-10-06 04:53:35.531221+00:00,91.1,75.5,11.82,40.7,115.15,0
2025-10-06 04:53:41.566865+00:00,95.9,75.5,11.82,40.7,115.15,0
2025-10-06 04:53:47.738532+00:00,91.7,74.0,11.57,40.7,115.15,0
2025-10-06 04:53:53.755204+00:00,89.5,73.9,11.56,40.7,115.15,0
2025-10-06 04:53:59.959739+00:00,97.4,73.5,11.51,40.7,115.15,0
2025-10-06 04:54:05.972273+00:00,94.9,73.6,11.52,40.7,115.15,0
2025-10-06 04:54:12.095027+00:00,95.7,73.6,11.52,40.7,115.15,0
2025-10-06 04:54:18.135137+00:00,92.0,73.5,11.51,40.7,115.15,0
2025-10-06 04:54:24.310147+00:00,91.3,73.4,11.49,40.7,115.15,0
2025-10-06 04:54:30.342013+00:00,89.8,73.5,11.5,40.7,115.15,0
2025-10-06 04:54:36.417818+00:00,96.7,73.5,11.5,40.7,115.15,0
2025-10-06 04:54:42.622165+00:00,96.8,73.5,11.51,40.7,115.15,0
2025-10-06 04:54:48.643111+00:00,90.0,73.6,11.51,40.7,115.15,0
2025-10-06 04:54:54.761044+00:00,93.7,73.5,11.5,40.7,115.15,0
2025-10-06 04:55:00.781023+00:00,92.0,73.6,11.52,40.7,115.15,0
2025-10-06 04:55:06.972039+00:00,94.8,73.5,11.5,40.7,115.15,0
2025-10-06 04:55:13.001720+00:00,88.7,73.5,11.5,40.7,115.15,0
2025-10-06 04:55:19.262134+00:00,91.7,73.4,11.49,40.7,115.15,0
2025-10-06 04:55:25.267063+00:00,92.0,73.5,11.5,40.7,115.15,0
2025-10-06 04:55:31.407296+00:00,94.2,73.6,11.52,40.7,115.15,0
2025-10-06 04:55:37.505884+00:00,91.5,73.6,11.52,40.7,115.15,0
2025-10-06 04:55:43.539506+00:00,90.0,73.6,11.52,40.7,115.15,0
